review,stars
" 딸기와 초코를 사려다가 새로나온 복숭아를 구입해보았는데 둘중에는 초코가 더 맛이좋아오 카카오닙스가 쌉싸름해서 먹기 괜찮았고, 복숭아는 너무 달았어요 거기에 뻥튀기같은 씨리얼도 좀 걸리적거린다고 해야하나...
단백질쉐이크가 좀 질려서 구매해봤는데
맛은 기존 단백질 쉐이크 보다 좋고 더 잘녹습니다. 그런데 단백질 함량이 낳고 탄수화물..당이 많은게 아쉬워요
단 정도를 많이 줄이고 단백질 함량을 더 늘린다면 좋겠어요 맛은 좋아요
그리고 쉐이커통이 예쁘고 세척도 편한데
마시는 입구 부분이 잘 안닫겨서 꼭 못닫고 흔들다가 몇번 샌적이 있어요",3
" 추천받아서 구매하게 됐고 원 플러스 원이라서 망설임 없이 샀습니다. 모순적이지만 단백질 쉐이크 맛을 싫어해요. 탈지분유맛이라고 해야 하나.. 그런맛이 특히 빈속에 마시면 너무 울렁거려서 피하게 되는데, ㅠㅠ 단백질 함유량만 보고 구매해서 그런지 단백질 맛이 강하게 나서 손이 많이 안가네요.. 씹히는 알갱이들은 충붐히 맛있구, 영양분이나 성분들이 신경 쓴 거는 알겠는데 맛이 안 좋아서 정말 손이 안 가요. 하지만 열심히 먹어보겠습니다 빈속이 아니라 과일 정도 먹고 마시면 조금 괜찮은데... 아무튼 한 달 안에는 다 못 먹었고 3개월 안에 다 먹어보려구요!",3
" 쉐이커 선착순 증정이라고해서 구매했는데 선착순에 못들어서 제품만 2개 받았습니다.딸기맛만 먹어봤는데 동결딸기가 시리얼처럼 씹히는 맛이 있네요. 파우더는 씹히는 맛이 거의 안 나서 좀 아쉬워요. 맛은 일반 딸기우유보다 조금 덜 단 맛이에요.유통기한 22년 4월 19일로 1년 조금 안됩니다.하루에 2회 섭취하면 한 통당 12.5일이라 금방 먹을 것 같긴해요.Q&A에 선착순 끝났으면 내려야되는거 아니냐, 스타벅스 기프티콘 달라는 말이 많이 보이던데요.쉐이커통 이벤트할 때랑 금액이 다르더라고요.2통 구매 기준으로할인쿠폰 적용해서 39,920원이었는데 지금은 할인쿠폰 적용해도 48,000원이네요.쉐이커통 못 받아서 아쉽긴한데 그래도 저렴하게 샀으니까 그걸로 만족하려고요.",3
" 먼저 처음 배송 받았을 때 다른 뽁뽁이 포장 없이 박스에 쉐이크 2개랑 보틀 2개, 수저 2개가 낱개로 포장되어서 왔구요. 설명서 한장이랑 같이 왔어요. 어제 저녁에 와서 오늘 처음 먹어봤는데, 초코맛을 먼저 먹어봤는데 우유에 타먹지 않고, 물에 타먹었어요. 먼저 섞을 때는 구석에 있는 가루들은 좀 오래 섞어야 다 섞였고, 냄새는 약간 허쉬 초코우유 냄새 났는데, 맛은 약간 곡물맛이 좀 나면서 초코맛(많이 진하지 않음)이 났어요. 그리고 안에 씹히는게 있는데 그게 카카오닙스(?)인지는 모르겠는데 엄청 쌉싸름 하고 떫어요. 씹히는 게 좋지만 너무 씁스름 하고, 떫어서 그냥 삼킬 것 같아요",3
 딸기가 낫고 바닐라는 좀... 둘다 사실 허x라이프 맛이에요. 사람들은 허X라이프 맛을 좋아하나봐요..;; 그리고 바닐라크림은 원래 뚜껑 안에 막 같은 거 씌워져 있는데 그게 살짝 떨어져서 뚜껑 열자마자 가루가 우수수....안 그래도 50g 적은데;;;;;;;;; 쉐이크 통으로 먹다가 질린 게 한두번이 아니라 이제는 통으로 안 사는데 그래도 맛있다는 리뷰 보고 큰맘 먹고 샀는데 저렴한 것도 아니라.. 딸기는 그나마 그나마 나은데.. 바닐라크림은 정말... 그래도 돈 아까워서 먹고 있기는 한데 역시 다이어트는 아무나 하는게 아닌가봐요.... 진짜 맛있게 먹으면서 다이어트하기란 이렇게 힘드네요..,3
" 일단 후기가 좋아서 시켜봤어요
패키징도 예쁘고

오늘 받았는데 포장상태가
정말 헉이에요..!

그 흔한 뽁뽁이 한장 없이
완충 포장 없이
덜그럭 덜그럭

사은품도 아닌 보틀은
이염도 있고,

밑바닥에 제조 스티커?
바꿔서 붙이신거 같은데

떨어지지도 않고...

파우더는 실링 되어있다고 해도
통 자체가 말랑말랑한데
부딪혀서 터지면 어쩌시려고....

겉에 가루같은것들,
먼지들 닦아냈는데
많이 뭍어 나오더라구요...

패키징만큼 배송 포장도
요

스티커는 진짜 너무합니다
어떻게 떼라는건지....

반품도 귀찮고..



너무 기대했나봐요",3
 1개만 사도 보틀 증정과 스타벅스 줄때 있었는데 못 하고 담날 비싸게 샀네요.ㅜ 보틀이 필요해서 두개나. 비싸서 살까말까 고민하다 샀는데.. 저녁대신 이것만 먹으니 배 금방 고프네요. 전 간식으로 먹어야 할까봐요.ㅋ충분히 흔들어도 가루맛이 나요. 전 맛있다기보단 먹을만해요. 바로 안 먹음 건조딸기가 뭉클해서 진짜 맛없더라구요. 뚜껑을 잘 닫았다고 흔들었는데 샜어요. 더 꾹 눌러야 겠어요. 에고 이번 구매는 넘 충동적으로 산거 같아요.,3
" 2022년 7.26 유통기한 이구요말차라떼 맛인데 스타**말차라떼 보다 더 단것같아요많이 달게나왔네요먹기에 달달해서 부담없구요뭐 씹히는것도 조금씩 떠있어요.보틀안쓰려고 젓가락으로 저었더니 뭉침있어서보틀에넣고 흔들었어요웬만한 커피포트 높이만한 병크기네요 효과가 제일 중요할듯한데, 한번먹어본 후기라 별3개했어요가격은 두병에 티할인해서 45000원줬구요다음날 티할인.카드할인해서 4만원정도 떴네요그리고 아쉬운점 하나가 더있다면원재료에 팜유가 들어가네요",3
 달고 맛있다는 평들이 많아서 샀는데 잘 모르겠어요 프로틴이라하나 그 다이어트 쉐이크 특유의 이상한 맛이 나요 우유에는 안 타먹어봤고 물에만 타먹어 봤어요 입자는 되게 고와서 찬물에도 슥슥 흔들면 덩어리 없이 잘 섞여요 일단 산것들은 다 먹고 재구매 의사는 없어요.. 배는 저는 부른거 같아요 맛은 이상하지만 구역질 날정도는 아니에요 근데 먹으면 입술이 간지럽고 배가 미묘한데 알러지 있는 분들은 잘 보고 사세요,3
" 저는 미숫가루나 곡물맛 그런걸 별로 좋아하지 않아서 ..저는 맛이 제일 중요했기에
구매해 보았습니다~~
딸기맛 초코맛 했는데 일단 너무 맛있네요
아이들도 뺏어먹더니 너무 맛있다네요~
달아서 다이어트가 될까 모르겠어요
그리고 포만감도 아주 짧아요..ㅠ.
영양적으로도 그닥이구요..ㅠ
일단 여기 써있는 스케줄표 처럼 해보려구요
영양제 챙겨먹으면서요..
한달뒤 리뷰때 살좀 빼서 리뷰 썼음 좋겠네요
리뷰들보니 맛있다는 리뷴 많지만 감량했다는게거의 없네요..ㅠ",3
" 역시나 프로틴쉐이크 특유의 비린맛은 어쩔 수 없는 것 같아요...
그리고 저는 아몬드브리즈에 넣어 먹었는데 그나마 초코맛과 고소한 맛이 섞여서 먹을 수 있었습니다.
처음엔 쉐이크볼을 따로 구매해서 먹었었는데 생각보다 잘 안 풀려서 그냥 믹서기에 넣고 갈아마셨어요.
그래서 안에 크런치볼 같은 게 씹히진 않았지만 부드럽게 마실 수 있었습니다.
초반에 조금 먹다가 약간 물려서 반절은 남겨둔 상태에요.
내년에 다시 또 먹을 생각입니다",3
" 여전히 맛있고 꾸준히 이용할생각입니다
1달동안 가끔 일있을때빼고 아침 저녁을 먹다
요즘은
저녁밥대신 대체중입니다 먹다보니 위도 줄은거같고몸무게도 줄었어요ㅎㅎ저녁을 안먹으니 확실히 살은빠져요 요제품이 살을빼주는건 아니지만
저녁식사 대체용으로 위로해줘서 버틸수있네요ㅎ
앞으로도 꾸준히 이용할 생각이지만
지난번엔 딸기 이번엔 곡물이였는데ᆢᆢ양이 확 줄어서 왔어요 빈공간이 너무 많아요",3
" 맛은 있어요. 딸기 씹히는 것도 좋구요. 그런데 이거 마시면 배탈이 나요. 속이 편치 않아요. 우유 때문은 아닌 게, 제가 원래 유당불내증이라 락토프리 우유만 사서 마시거든요. 혹시 분말 자체에 분유가 포함되어 있는지요….

같이 주문한 쉐이커도 뚜껑이 잘 안 닫힐 때가 있어서 새더라구요. 불편해요.
운동을 하는지라 공복 운동 후에 단백질 보충 때문에 할 수 없이 마시고는 있습니다.",3
 초코맛이 생각보다 약해요. 그리고 견과류나 콩 혹은 그 성분함량이 높은 식품을 먹으면 식도랑 기도가 붓고 가려워서 잘 못먹는데 두번 마셨는데 심하게 올라오네요.. 적게 들어가는 식품들은 괜찮은데 쉐이크베이비는 함량이 높은것같아요. 제품 자체는 나쁘지 않은데 저처럼 알러지 있는 분들은 꼭 확인하고 구매하세요!!! 저는 살기 위해 남은건 어머니 드리고 다른 제품 찾으려고 합니다 ㅠㅠㅠ,3
 한달동안 아침저녁으로 이것만 먹어야지 생각하고 샀는데 남의편이 도와주지않아 쉽지가 않네요 ㅠ 그래도 생각했던것 보다 맛이 있고 씹히는 것도 좋습니다 하나 아쉬운 점은 보틀이 2개인데 보틀 안에 있는 가루랑 액체를 섞는데 도와주는 타원이 모양은 한개라 씻어서 다른데 쓰기 불편하네요 원래 배송이 잘못된건지 한 통에는 비닐에 봉해서 안에 들어있었는데 한통에는 아예 없더라구요,3
" 단백질 쉐이크를 처음 먹어봐서 정말 많은 제품들을 비교해보고 구매했어요!! 이 제품은 단백질쉐이크 특유의 비린맛이 나지 않는다는 리뷰가 많던데 저는 처음 먹어봐서 특유의 비린맛이 뭔지는 모르겠으나 느글거리긴했어요.. 흰우유 180에 2스푼 넣어 먹었는데 이게 원래 맛이 이런건지... 단 동결딸기는 씹을때 새콤해서 느글거리는 맛을 그나마 잡아주는듯 했고 살이 너무 쪄서 체중조절용으로 아침, 저녁을 쉐이크로 대체 하려 했는데 하루에 한번만 식사대용으로 먹어야겠어요~",3
" 성분은 그냥 믿고 먹는데 맛이 생각한거와는 좀 다르네요 딸기쉐이크만 먹어보긴했는데 시중에서 파는 150ml 딸기맛우유 같이 엄청 달고 인위적인 맛이나요 ㅜㅜ 가루가 엄청 고와서 잘 녹기는하는데 반짝반짝한게 보이는게 설탕같아서 그래서 단가싶기도하고...
대신 물반 우유반을 넣고도 물을 더 채워도 단맛이 거의 유지되다보니 많은양을 먹을 수 있게되는건 좋은거같네요",3
" 단백질음료로 검색해서 구매한건데 너무 달고 단백질 양도 많지 않은편이에요.
초코맛에 카카오닙스는 씁쓸해서 먹을때 좀 거슬리고요 미숫가루나 말차에있는 토핑은 처음엔 괜찮지만 바로 먹지 않음 눅눅하여서 좀 그래요.
일단 단백질 대용으로 샀는데 단맛이 너무 강해 처음 한두번은 맛있다고 생각했는데 금방 질리고 손이 잘 안가네요. 건강해질 것같지 않아요. ㅠ
재구매의사는 없어요.",3
" 공짜로 주신 통은 불편해요. 뚜껑도 꽉 닫는다고 닫아도 흔들면 질질 맨날 새요. 안에 칵테일 만들때 자주 쓰는 스텐라인볼도 설거지 하고 올려놓으면 다른데 계속 껴서 불편하고...
맛은 있어요.
근데 딸기는 괜찮았는데 초코먹을때 마지막에 초코칩 한개가 상한건지 뭔지 완전 이상한 역한 맛이 나서 다 뱉었네요...
다음번 먹을때도 나오면 어떻게 해야할지..",3
" 더 마셔봐야 알겠지만 한끼 대용으로는 부족해 보여요. 든든함이 별로 없네요. 걸죽하게 먹자니 양이 너무 적고요.
맛은 곡물맛과 비슷합니다. 그래서 재구매 의사 없다셔요 어머니께서. 아 그리고 달아요! 뒤끝이 꼭 인공감미료 맛 같이 달아서 갠적으로 별로에요, 물에 탔는데도 단 편입니다. 전반적으로 나쁘진 않아요. 건더기는 딱딱한 게 섞여 있어요. 다른 제품에 비해 꽤 딱딱합니다.",3
 초코 너무 달달해요 카카오 닙스도 있지만 두유보단 우유로 마시는게 더 나늘듯 우유가 좀더 부드러움구매시 보틀 증정 인대 보틀 안왓내요 그래서 별세개 아니었음 네개 포만감 오래 가진 않음 식사 대용으로 마시기엔 덩치 있으신분들에갠 좀 양이 작음 두시간 정도 포만감 있음 자다가 배가 고파서 깨여먼저 적당히 드시는게 좋을듯 합니다 개인적인 생각,3
 맛은 무난합니다 장점일줄알았던 초코에 닙스를 아이가 걸린다고 싫어해 체에 걸러줘요 전 맛나던데 초코우유 딸기우유 맛이예요 아이들이 쉐이크를 잘안먹어 구매해봤습니다 1호는 오케이 2호는 노 3호는 참고먹어요 완전 까다로운3호가 먹을정도면 맛은 걱정안하셔도 된다 말씀드릴수있내요 근데 배는 고파요 다이어트하신다면 간식으로 활용하는게 좋으실듯요,3
" 두가지맛 궁금해서 100ml 한스푼씩 타먹어봤는데
초코는 좀 애매한 초코맛이고
곡물은 말 그대로 미숫가루맛이에요
근데 둘다 달아서 금방 질릴거같은 맛이에요.
둘다 씹히는 그래놀라와 카카오닙스가 있어서 물만 마시는 기분은 아니에요.

..",3
 25일 주문한 제품 드뎌받았어요.딸기제품이 품절이라 다시생산해야된다고 주문시 배송 늦어진다는거 확인하고 주문했긴한데기다림이 길었네요 ㅋ암튼 오늘 받아 기쁜맘에 뜯어보려는데..？？? 일단 박스 터져있고요^^안에 내용물은 터진거 없어 다행이긴한데 ㅋㅋ내용물 안터져 다행이다란 안도감도 잠시!잠깐만..나는 딸기 초코 말차를 주문했고내주문내역에도 오늘받은 택배상자 송장에도딸기 초코 말차!!! 라고 되어있는데왜 내용물은 딸기 초코 곡물이냐고요 ㅜㅜ 어휴. 교환받으려고 하니 이거다시 포장하고 택배아저씨 만나고또 기다리고 받고 넘 귀찮은데 어쩌지 하..왜 이렇게 일을 처리하는거지?ㅜㅜ근데 유통기한도 좀 웃긴게딸기가 품절이라 새로 생산한다고 했는데그럼 딸기랑 초코 곡물이 최소 일주일이상 날짜 차이가 나야하는거 아닌가? 물건받은건 하루이틀 차이밖에 안남 게다가 초코가 젤 길다 ㅋ이상하네 이상해 ㅎㅎ하.. 암튼 오배송된건 어쩌지 고민을 ㅡㅡ좀더..곡물도 .ㅇ.ㅇ,3
 아직 시식 전 인데여태 시킨 단백질 파우더 중. 가장 기대되는 제품입니다파우더에 동결건조시킨 딸기. 곡물볼. 카카오닙스 등 추가로. 씹는재미까지 느껴서 굶지 않는다고 느껴지게 해주어서 좋은것같아요!먹어보고 맛있으면 또 시킬게요보내주신 사은품. 셰이크통 좋아요근데 2개 준다해서 단 파 3개 시켰는데. 말도없이 달랑하나만 보내주셨네요,3
" 피치요거트는 너무 달고
초코는 맛있어요
담에 딸기랑 곡물맛도 먹고 싶은데,
단백질 함량이 낮고 달아서 아쉬워요
개선해주세요
쉐이커는 예쁘고 잘 섞여서 대만족
처음에 말차라떼 냄새가 2개다 나서
찝찝한 맘도 있었는데 세척하고 나니 안나요
보통의 단백질 쉐이크 보다 단백질은 적지만 잘녹아요 포만감도 확실히 더 있습니다",3
